Year,Month,Day,Extent,Missing
1994,6,23,11.704,0
1994,6,24,11.626,0
1994,6,25,11.507,0
1994,6,26,11.442,0
1994,6,27,11.426,0
1994,6,28,11.356,0
1994,6,29,11.341,0
1994,6,30,11.232,0
1994,7,1,11.091,0
1994,7,2,11,0
1994,7,3,10.94,0
1994,7,4,10.905,0
1994,7,5,10.869,0
1994,7,6,10.844,0
1994,7,7,10.737,0
1994,7,8,10.719,0
1994,7,9,10.578,0
1994,7,10,10.498,0
1994,7,11,10.441,0
1994,7,12,10.402,0
1994,7,13,10.304,0
1994,7,14,10.157,0
1994,7,15,10.013,0
1994,7,16,9.955,0
1994,7,17,9.821,0
1994,7,18,9.761,0
1994,7,19,9.658,0
1994,7,20,9.534,0
1994,7,21,9.379,0
1994,7,22,9.273,0
1994,7,23,9.268,0
1994,7,24,9.218,0
1994,7,25,9.104,0
1994,7,26,9.08,0
1994,7,27,9.007,0
1994,7,28,8.937,0
1994,7,29,8.824,0
1994,7,30,8.734,0
1994,7,31,8.629,0
1994,8,1,8.505,0
1994,8,2,8.377,0
1994,8,3,8.37,0
1994,8,4,8.344,0
1994,8,5,8.229,0
1994,8,6,8.209,0
1994,8,7,8.089,0
1994,8,8,7.956,0
1994,8,9,7.912,0
1994,8,10,7.816,0
1994,8,11,7.724,0
1994,8,12,7.709,0
1994,8,13,7.627,0
1994,8,14,7.545,0
1994,8,15,7.588,0
1994,8,16,7.533,0
1994,8,17,7.428,0
1994,8,18,7.381,0
1994,8,19,7.446,0
1994,8,20,7.367,0
1994,8,21,7.272,0
1994,8,22,7.339,0
1994,8,23,7.334,0
1994,8,24,7.273,0
1994,8,25,7.282,0
1994,8,26,7.197,0
1994,8,27,7.24,0
1994,8,28,7.242,0
1994,8,29,7.258,0
1994,8,30,7.161,0
1994,8,31,7.065,0
1994,9,1,7.072,0
1994,9,2,7.023,0
1994,9,3,7.027,0
1994,9,4,6.946,0
1994,9,5,6.934,0
1994,9,6,6.956,0
1994,9,7,6.995,0
1994,9,8,6.973,0
1994,9,9,6.992,0
1994,9,10,6.938,0
1994,9,11,6.97,0
1994,9,12,7.019,0
1994,9,13,6.945,0
1994,9,14,6.975,0
1994,9,15,7.027,0
1994,9,16,7.145,0
1994,9,17,7.096,0
1994,9,18,7.118,0
1994,9,19,7.139,0
1994,9,20,7.19,0
1994,9,21,7.182,0
1994,9,22,7.185,0
1994,9,23,7.192,0
1994,9,24,7.243,0
1994,9,25,7.303,0
1994,9,26,7.362,0
1994,9,27,7.376,0
1994,9,28,7.427,0
1994,9,29,7.617,0
1994,9,30,7.761,0
1994,10,1,7.894,0
1994,10,2,7.954,0
1994,10,3,7.983,0
1994,10,4,8.005,0
1994,10,5,8.15,0
1994,10,6,8.117,0
1994,10,7,8.168,0
1994,10,8,8.11,0
1994,10,9,8.176,0
1994,10,10,8.27,0
1994,10,11,8.364,0
1994,10,12,8.445,0
1994,10,13,8.458,0
1994,10,14,8.542,0
1994,10,15,8.652,0
1994,10,16,8.781,0
1994,10,17,8.924,0
1994,10,18,9.053,0
1994,10,19,9.079,0
1994,10,20,9.231,0
1994,10,21,9.354,0
1994,10,22,9.412,0
1994,10,23,9.564,0
1994,10,24,9.694,0
1994,10,25,9.776,0
1994,10,26,9.851,0
1994,10,27,9.953,0
1994,10,28,10.01,0
1994,10,29,10.07,0
1994,10,30,10.154,0
1994,10,31,10.18,0
1994,11,1,10.241,0
1994,11,2,10.293,0
1994,11,3,10.342,0
1994,11,4,10.422,0
1994,11,5,10.545,0
1994,11,6,10.576,0
1994,11,7,10.665,0
1994,11,8,10.685,0
1994,11,9,10.671,0
1994,11,10,10.817,0
1994,11,11,10.845,0
1994,11,12,10.944,0
1994,11,13,10.971,0
1994,11,14,11.016,0
1994,11,15,11.022,0
1994,11,16,11.042,0
1994,11,17,11.114,0
1994,11,18,11.17,0
1994,11,19,11.27,0
1994,11,20,11.348,0
1994,11,21,11.431,0
1994,11,22,11.513,0
1994,11,23,11.487,0
1994,11,24,11.592,0
1994,11,25,11.744,0
1994,11,26,11.862,0
1994,11,27,11.938,0
1994,11,28,12.023,0
1994,11,29,12.034,0
1994,11,30,12.073,0
1994,12,1,12.284,0
1994,12,2,12.363,0
1994,12,3,12.478,0
1994,12,4,12.639,0
1994,12,5,12.574,0
1994,12,6,12.632,0
1994,12,7,12.649,0
1994,12,8,12.816,0
1994,12,9,12.907,0
1994,12,10,13.004,0
1994,12,11,13.061,0
1994,12,12,13.055,0
1994,12,13,13.033,0
1994,12,14,13.069,0
1994,12,15,13.158,0
1994,12,16,13.301,0
1994,12,17,13.365,0
1994,12,18,13.509,0
1994,12,19,13.55,0
1994,12,20,13.577,0
1994,12,21,13.624,0
1994,12,22,13.673,0
1994,12,23,13.706,0
1994,12,24,13.782,0
1994,12,25,13.765,0
1994,12,26,13.83,0
1994,12,27,13.919,0
1994,12,28,13.899,0
1994,12,29,14.024,0
1994,12,30,14.074,0
1994,12,31,14.108,0
1995,1,1,14.145,0
1995,1,2,14.258,0
1995,1,3,14.335,0
1995,1,4,14.288,0
1995,1,5,14.304,0
1995,1,6,14.325,0
1995,1,7,14.364,0
1995,1,8,14.344,0
1995,1,9,14.31,0
1995,1,10,14.263,0
1995,1,11,14.336,0
1995,1,12,14.479,0
1995,1,13,14.518,0
1995,1,14,14.619,0
1995,1,15,14.56,0
1995,1,16,14.588,0
1995,1,17,14.69,0
1995,1,18,14.668,0
1995,1,19,14.737,0
1995,1,20,14.764,0
1995,1,21,14.793,0
1995,1,22,14.801,0
1995,1,23,14.826,0
1995,1,24,14.758,0
1995,1,25,14.802,0
1995,1,26,14.76,0
1995,1,27,14.794,0
1995,1,28,14.867,0
1995,1,29,14.96,0
1995,1,30,14.956,0
1995,1,31,14.966,0
1995,2,1,15.054,0
1995,2,2,15.086,0
1995,2,3,15.094,0
1995,2,4,15.139,0
1995,2,5,15.259,0
1995,2,6,15.212,0
1995,2,7,15.213,0
1995,2,8,15.251,0
1995,2,9,15.238,0
1995,2,10,15.19,0
1995,2,11,15.197,0
1995,2,12,15.281,0
1995,2,13,15.194,0
1995,2,14,15.173,0
1995,2,15,15.173,0
1995,2,16,15.181,0
1995,2,17,15.266,0
1995,2,18,15.228,0
1995,2,19,15.267,0
1995,2,20,15.245,0
1995,2,21,15.264,0
1995,2,22,15.21,0
1995,2,23,15.227,0
1995,2,24,15.352,0
1995,2,25,15.358,0
1995,2,26,15.296,0
1995,2,27,15.301,0
1995,2,28,15.37,0
1995,3,1,15.344,0
1995,3,2,15.318,0
1995,3,3,15.271,0
1995,3,4,15.326,0
1995,3,5,15.296,0
1995,3,6,15.359,0
1995,3,7,15.3,0
1995,3,8,15.333,0
1995,3,9,15.352,0
1995,3,10,15.239,0
1995,3,11,15.203,0
1995,3,12,15.138,0
1995,3,13,15.182,0
1995,3,14,15.12,0
1995,3,15,15.124,0
1995,3,16,15.191,0
1995,3,17,15.243,0
1995,3,18,15.206,0
1995,3,19,15.167,0
1995,3,20,15.251,0
1995,3,21,15.288,0
1995,3,22,15.3,0
1995,3,23,15.271,0
1995,3,24,15.256,0
1995,3,25,15.217,0
1995,3,26,15.193,0
1995,3,27,15.261,0
1995,3,28,15.289,0
1995,3,29,15.304,0
1995,3,30,15.339,0
1995,3,31,15.384,0
1995,4,1,15.219,0
1995,4,2,15.118,0
1995,4,3,15.108,0
1995,4,4,14.977,0
1995,4,5,14.906,0
1995,4,6,14.937,0
1995,4,7,14.923,0
1995,4,8,14.871,0
1995,4,9,14.71,0
1995,4,10,14.686,0
1995,4,11,14.593,0
1995,4,12,14.596,0
1995,4,13,14.536,0
1995,4,14,14.458,0
1995,4,15,14.483,0
1995,4,16,14.34,0
1995,4,17,14.325,0
1995,4,18,14.337,0
1995,4,19,14.35,0
1995,4,20,14.261,0
1995,4,21,14.231,0
1995,4,22,14.161,0
1995,4,23,14.06,0
1995,4,24,14.006,0
1995,4,25,13.984,0
1995,4,26,13.951,0
1995,4,27,13.925,0
1995,4,28,13.882,0
1995,4,29,13.814,0
1995,4,30,13.71,0
1995,5,1,13.556,0
1995,5,2,13.539,0
1995,5,3,13.54,0
1995,5,4,13.515,0
1995,5,5,13.449,0
1995,5,6,13.437,0
1995,5,7,13.419,0
1995,5,8,13.404,0
1995,5,9,13.36,0
1995,5,10,13.379,0
1995,5,11,13.388,0
1995,5,12,13.35,0
1995,5,13,13.321,0
1995,5,14,13.245,0
1995,5,15,13.212,0
1995,5,16,13.107,0
1995,5,17,13.068,0
1995,5,18,12.951,0
1995,5,19,12.859,0
1995,5,20,12.775,0
1995,5,21,12.662,0
1995,5,22,12.559,0
1995,5,23,12.495,0
1995,5,24,12.436,0
1995,5,25,12.348,0
1995,5,26,12.335,0
1995,5,27,12.349,0
1995,5,28,12.298,0
1995,5,29,12.295,0
1995,5,30,12.268,0
1995,5,31,12.215,0
1995,6,1,12.096,0
1995,6,2,12.048,0
1995,6,3,11.995,0
1995,6,4,11.987,0
1995,6,5,11.969,0
1995,6,6,11.882,0
1995,6,7,11.844,0
1995,6,8,11.84,0
1995,6,9,11.753,0
1995,6,10,11.768,0
1995,6,11,11.657,0
1995,6,12,11.656,0
1995,6,13,11.583,0
1995,6,14,11.551,0
1995,6,15,11.523,0
1995,6,16,11.509,0
1995,6,17,11.399,0
1995,6,18,11.311,0
1995,6,19,11.314,0
1995,6,20,11.253,0
1995,6,21,11.147,0
1995,6,22,11.055,0
1995,6,23,11.08,0
1995,6,24,10.983,0
1995,6,25,11.016,0
1995,6,26,10.967,0
1995,6,27,10.895,0
1995,6,28,10.798,0
1995,6,29,10.704,0
1995,6,30,10.63,0
1995,7,1,10.423,0
1995,7,2,10.346,0
1995,7,3,10.294,0
1995,7,4,10.256,0
1995,7,5,10.137,0
1995,7,6,9.894,0
1995,7,7,9.754,0
1995,7,8,9.672,0
1995,7,9,9.655,0
1995,7,10,9.477,0
1995,7,11,9.389,0
1995,7,12,9.273,0
1995,7,13,9.197,0
1995,7,14,9.131,0
1995,7,15,9.029,0
1995,7,16,8.958,0
1995,7,17,8.88,0
1995,7,18,8.723,0
1995,7,19,8.645,0
1995,7,20,8.564,0
1995,7,21,8.496,0
1995,7,22,8.461,0
1995,7,23,8.39,0
1995,7,24,8.314,0
1995,7,25,8.158,0
1995,7,26,8.049,0
1995,7,27,7.988,0
1995,7,28,7.939,0
1995,7,29,7.813,0
1995,7,30,7.709,0
1995,7,31,7.586,0
1995,8,1,7.513,0
1995,8,2,7.378,0
1995,8,3,7.393,0
1995,8,4,7.298,0
1995,8,5,7.255,0
1995,8,6,7.196,0
1995,8,7,7.105,0
1995,8,8,7.008,0
1995,8,9,6.946,0
1995,8,10,6.898,0
1995,8,11,6.859,0
1995,8,12,6.791,0
1995,8,13,6.748,0
1995,8,14,6.721,0
1995,8,15,6.699,0
1995,8,16,6.651,0
1995,8,17,6.675,0
1995,8,18,6.624,0
1995,8,19,6.642,0
1995,8,20,6.614,0
1995,8,21,6.575,0
1995,8,22,6.551,0
1995,8,23,6.398,0
1995,8,24,6.369,0
1995,8,25,6.402,0
1995,8,26,6.357,0
1995,8,27,6.295,0
1995,8,28,6.306,0
1995,8,29,6.284,0
1995,8,30,6.264,0
1995,8,31,6.26,0
1995,9,1,6.189,0
1995,9,2,6.15,0
1995,9,3,6.076,0
1995,9,4,6.012,0
1995,9,5,6.013,0
1995,9,6,6.035,0
1995,9,7,6.016,0
1995,9,8,6.059,0
1995,9,9,6.02,0
1995,9,10,6.106,0
1995,9,11,6.116,0
1995,9,12,6.104,0
1995,9,13,6.068,0
1995,9,14,6.053,0
1995,9,15,6.054,0
1995,9,16,6.068,0
1995,9,17,6.039,0
1995,9,18,6.037,0
1995,9,19,6.087,0
1995,9,20,6.132,0
1995,9,21,6.116,0
1995,9,22,6.099,0
1995,9,23,6.106,0
1995,9,24,6.107,0
1995,9,25,6.075,0
1995,9,26,6.11,0
1995,9,27,6.121,0
1995,9,28,6.122,0
1995,9,29,6.075,0
1995,9,30,6.039,0
1995,10,1,6.163,0
1995,10,2,6.188,0
1995,10,3,6.2,0
1995,10,4,6.173,0
1995,10,5,6.256,0
1995,10,6,6.309,0
1995,10,7,6.375,0
1995,10,8,6.413,0
1995,10,9,6.488,0
1995,10,10,6.523,0
1995,10,11,6.605,0
1995,10,12,6.772,0
1995,10,13,7.011,0
1995,10,14,7.322,0
1995,10,15,7.65,0
1995,10,16,7.875,0
1995,10,17,8.031,0
1995,10,18,8.263,0
1995,10,19,8.435,0
1995,10,20,8.514,0
1995,10,21,8.706,0
1995,10,22,8.962,0
1995,10,23,9.116,0
1995,10,24,9.13,0
1995,10,25,9.211,0
1995,10,26,9.315,0
1995,10,27,9.438,0
1995,10,28,9.659,0
1995,10,29,9.818,0
1995,10,30,9.857,0
1995,10,31,9.919,0
1995,11,1,10.003,0
1995,11,2,10.104,0
1995,11,3,10.142,0
1995,11,4,10.127,0
1995,11,5,10.027,0
1995,11,6,10.081,0
1995,11,7,10.107,0
1995,11,8,10.21,0
1995,11,9,10.337,0
1995,11,10,10.31,0
1995,11,11,10.358,0
1995,11,12,10.425,0
1995,11,13,10.51,0
1995,11,14,10.493,0
1995,11,15,10.625,0
1995,11,16,10.806,0
1995,11,17,10.76,0
1995,11,18,10.889,0
1995,11,19,10.935,0
1995,11,20,10.951,0
1995,11,21,11.025,0
1995,11,22,11.012,0
1995,11,23,11.149,0
1995,11,24,11.258,0
1995,11,25,11.37,0
1995,11,26,11.505,0
1995,11,27,11.646,0
1995,11,28,11.832,0
1995,11,29,11.853,0
1995,11,30,11.976,0
1995,12,1,12.195,0
1995,12,2,12.305,0
1995,12,3,12.37,0
1995,12,4,12.445,0
1995,12,5,12.494,0
1995,12,6,12.501,0
1995,12,7,12.475,0
1995,12,8,12.462,0
1995,12,9,12.531,0
1995,12,10,12.656,0
1995,12,11,12.617,0
1995,12,12,12.558,0
1995,12,13,12.648,0
1995,12,14,12.707,0
1995,12,15,12.84,0
1995,12,16,13.003,0
1995,12,17,12.923,0
1995,12,18,12.93,0
1995,12,19,12.995,0
1995,12,20,13.133,0
1995,12,21,13.182,0
1995,12,22,13.22,0
1995,12,23,13.289,0
1995,12,24,13.305,0
1995,12,25,13.344,0
1995,12,26,13.363,0
1995,12,27,13.422,0
1995,12,28,13.583,0
1995,12,29,13.641,0
1995,12,30,13.707,0
1995,12,31,13.702,0
1996,1,1,13.804,0
1996,1,2,13.818,0
1996,1,3,13.786,0
1996,1,4,13.791,0
1996,1,5,13.839,0
1996,1,6,13.877,0
1996,1,7,14.007,0
1996,1,8,13.976,0
1996,1,9,13.941,0
1996,1,10,13.915,0
1996,1,11,13.95,0
1996,1,12,13.951,0
1996,1,13,14.095,0
1996,1,14,14.025,0
1996,1,15,14.037,0
1996,1,16,14.15,0
1996,1,17,14.22,0
1996,1,18,14.237,0
1996,1,19,14.318,0
1996,1,20,14.338,0
1996,1,21,14.256,0
1996,1,22,14.373,0
1996,1,23,14.423,0
1996,1,24,14.467,0
1996,1,25,14.598,0
1996,1,26,14.405,0
1996,1,27,14.527,0
1996,1,28,14.625,0
1996,1,29,14.532,0
1996,1,30,14.653,0
1996,1,31,14.673,0
1996,2,1,14.706,0
1996,2,2,14.798,0
1996,2,3,14.803,0
1996,2,4,14.818,0
1996,2,5,14.873,0
1996,2,6,14.974,0
1996,2,7,15.058,0
1996,2,8,15.164,0
1996,2,9,15.191,0
1996,2,10,15.224,0
1996,2,11,15.174,0
1996,2,12,15.119,0
1996,2,13,15.088,0
1996,2,14,15.162,0
1996,2,15,15.235,0
1996,2,16,15.087,0
1996,2,17,15.157,0
1996,2,18,15.272,0
1996,2,19,15.319,0
1996,2,20,15.455,0
1996,2,21,15.484,0
1996,2,22,15.398,0
1996,2,23,15.406,0
1996,2,24,15.386,0
1996,2,25,15.301,0
1996,2,26,15.234,0
1996,2,27,15.2,0
1996,2,28,15.218,0
1996,2,29,15.186,0
1996,3,1,15.23,0
1996,3,2,15.232,0
1996,3,3,15.277,0
1996,3,4,15.245,0
1996,3,5,15.284,0
1996,3,6,15.326,0
1996,3,7,15.334,0
1996,3,8,15.337,0
1996,3,9,15.259,0
1996,3,10,15.273,0
1996,3,11,15.214,0
1996,3,12,15.202,0
1996,3,13,15.214,0
1996,3,14,15.169,0
1996,3,15,15.188,0
1996,3,16,15.118,0
1996,3,17,15.07,0
1996,3,18,15.021,0
1996,3,19,14.997,0
1996,3,20,15.007,0
1996,3,21,15.047,0
1996,3,22,15.086,0
1996,3,23,14.998,0
1996,3,24,14.966,0
1996,3,25,14.895,0
1996,3,26,14.925,0
1996,3,27,14.916,0
1996,3,28,14.976,0
1996,3,29,15.006,0
1996,3,30,15.016,0
1996,3,31,14.979,0
1996,4,1,14.827,0
1996,4,2,14.7,0
1996,4,3,14.63,0
1996,4,4,14.534,0
1996,4,5,14.476,0
1996,4,6,14.404,0
1996,4,7,14.373,0
1996,4,8,14.343,0
1996,4,9,14.35,0
1996,4,10,14.359,0
1996,4,11,14.324,0
1996,4,12,14.299,0
1996,4,13,14.268,0
1996,4,14,14.245,0
1996,4,15,14.213,0
1996,4,16,14.16,0
1996,4,17,14.128,0
1996,4,18,14.126,0
1996,4,19,14.109,0
1996,4,20,14.071,0
1996,4,21,14.106,0
1996,4,22,14.102,0
1996,4,23,14.097,0
1996,4,24,14.093,0
1996,4,25,13.991,0
1996,4,26,13.969,0
1996,4,27,13.916,0
1996,4,28,13.885,0
1996,4,29,13.759,0
1996,4,30,13.619,0
1996,5,1,13.547,0
1996,5,2,13.541,0
1996,5,3,13.539,0
1996,5,4,13.516,0
1996,5,5,13.49,0
1996,5,6,13.43,0
1996,5,7,13.312,0
1996,5,8,13.329,0
1996,5,9,13.307,0
1996,5,10,13.281,0
1996,5,11,13.165,0
1996,5,12,13.1,0
1996,5,13,13.079,0
1996,5,14,13.051,0
1996,5,15,13.017,0
1996,5,16,13.045,0
1996,5,17,13.039,0
1996,5,18,13.06,0
1996,5,19,13.021,0
1996,5,20,13.05,0
1996,5,21,13.009,0
1996,5,22,12.938,0
1996,5,23,12.934,0
1996,5,24,12.881,0
1996,5,25,12.841,0
1996,5,26,12.783,0
1996,5,27,12.758,0
1996,5,28,12.814,0
1996,5,29,12.76,0
1996,5,30,12.668,0
1996,5,31,12.626,0
1996,6,1,12.494,0
1996,6,2,12.486,0
1996,6,3,12.439,0
1996,6,4,12.419,0
1996,6,5,12.39,0
1996,6,6,12.391,0
1996,6,7,12.344,0
1996,6,8,12.311,0
1996,6,9,12.26,0
1996,6,10,12.239,0
1996,6,11,12.236,0
1996,6,12,12.203,0
1996,6,13,12.199,0
1996,6,14,12.179,0
1996,6,15,12.145,0
1996,6,16,12.115,0
1996,6,17,12.068,0
1996,6,18,12.025,0
1996,6,19,12,0
1996,6,20,11.997,0
1996,6,21,11.989,0
1996,6,22,11.932,0
1996,6,23,11.843,0
1996,6,24,11.82,0
1996,6,25,11.795,0
1996,6,26,11.727,0
1996,6,27,11.688,0
1996,6,28,11.63,0
1996,6,29,11.58,0
1996,6,30,11.571,0
1996,7,1,11.269,0
1996,7,2,11.24,0
1996,7,3,11.178,0
1996,7,4,11.154,0
1996,7,5,11.06,0
1996,7,6,10.986,0
1996,7,7,10.891,0
1996,7,8,10.886,0
1996,7,9,10.842,0
1996,7,10,10.751,0
1996,7,11,10.649,0
1996,7,12,10.476,0
1996,7,13,10.375,0
1996,7,14,10.264,0
1996,7,15,10.217,0
1996,7,16,10.178,0
1996,7,17,10.172,0
1996,7,18,10.016,0
1996,7,19,9.996,0
1996,7,20,9.854,0
1996,7,21,9.7,0
1996,7,22,9.63,0
1996,7,23,9.544,0
1996,7,24,9.487,0
1996,7,25,9.385,0
1996,7,26,9.325,0
1996,7,27,9.284,0
1996,7,28,9.19,0
1996,7,29,9.101,0
1996,7,30,9.03,0
1996,7,31,8.962,0
1996,8,1,8.925,0
1996,8,2,8.844,0
1996,8,3,8.792,0
1996,8,4,8.723,0
1996,8,5,8.661,0
1996,8,6,8.708,0
1996,8,7,8.642,0
1996,8,8,8.621,0
1996,8,9,8.544,0
1996,8,10,8.491,0
1996,8,11,8.415,0
1996,8,12,8.378,0
1996,8,13,8.348,0
1996,8,14,8.247,0
1996,8,15,8.196,0
1996,8,16,8.163,0
1996,8,17,8.172,0
1996,8,18,8.031,0
1996,8,19,8.041,0
1996,8,20,7.995,0
1996,8,21,7.945,0
1996,8,22,7.918,0
1996,8,23,7.878,0
1996,8,24,7.822,0
1996,8,25,7.752,0
1996,8,26,7.636,0
1996,8,27,7.628,0
1996,8,28,7.614,0
1996,8,29,7.489,0
1996,8,30,7.496,0
1996,8,31,7.479,0
1996,9,1,7.356,0
1996,9,2,7.307,0
1996,9,3,7.243,0
1996,9,4,7.245,0
1996,9,5,7.198,0
1996,9,6,7.218,0
1996,9,7,7.242,0
1996,9,8,7.194,0
1996,9,9,7.165,0
1996,9,10,7.147,0
1996,9,11,7.207,0
1996,9,12,7.276,0
1996,9,13,7.393,0
1996,9,14,7.418,0
1996,9,15,7.484,0
1996,9,16,7.53,0
1996,9,17,7.531,0
1996,9,18,7.618,0
1996,9,19,7.691,0
1996,9,20,7.778,0
1996,9,21,7.863,0
1996,9,22,7.839,0
1996,9,23,7.871,0
1996,9,24,7.901,0
1996,9,25,7.954,0
1996,9,26,8.099,0
1996,9,27,8.211,0
1996,9,28,8.194,0
1996,9,29,8.172,0
1996,9,30,8.131,0
1996,10,1,8.279,0
1996,10,2,8.318,0
1996,10,3,8.303,0
1996,10,4,8.355,0
1996,10,5,8.464,0
1996,10,6,8.653,0
1996,10,7,8.746,0
1996,10,8,8.861,0
1996,10,9,8.88,0
1996,10,10,8.937,0
1996,10,11,8.957,0
1996,10,12,9.018,0
1996,10,13,9.134,0
1996,10,14,9.107,0
1996,10,15,9.182,0
1996,10,16,9.287,0
1996,10,17,9.277,0
1996,10,18,9.315,0
1996,10,19,9.415,0
1996,10,20,9.446,0
1996,10,21,9.434,0
1996,10,22,9.448,0
1996,10,23,9.576,0
1996,10,24,9.624,0
1996,10,25,9.646,0
1996,10,26,9.641,0
1996,10,27,9.691,0
1996,10,28,9.743,0
1996,10,29,9.689,0
1996,10,30,9.745,0
1996,10,31,9.819,0
1996,11,1,9.812,0
1996,11,2,9.845,0
1996,11,3,9.795,0
1996,11,4,9.846,0
1996,11,5,9.842,0
1996,11,6,9.895,0
1996,11,7,9.995,0
1996,11,8,9.972,0
1996,11,9,9.978,0
1996,11,10,10.021,0
1996,11,11,9.98,0
1996,11,12,10.084,0
1996,11,13,10.182,0
1996,11,14,10.319,0
1996,11,15,10.32,0
1996,11,16,10.182,0
1996,11,17,10.284,0
1996,11,18,10.403,0
1996,11,19,10.486,0
1996,11,20,10.537,0
1996,11,21,10.693,0
1996,11,22,10.721,0
1996,11,23,10.827,0
1996,11,24,10.853,0
1996,11,25,10.896,0
1996,11,26,11.092,0
1996,11,27,11.109,0
1996,11,28,11.242,0
1996,11,29,11.391,0
1996,11,30,11.449,0
1996,12,1,11.605,0
1996,12,2,11.735,0
1996,12,3,11.751,0
1996,12,4,11.991,0
1996,12,5,12.125,0
1996,12,6,12.177,0
1996,12,7,12.228,0
1996,12,8,12.342,0
1996,12,9,12.373,0
1996,12,10,12.356,0
1996,12,11,12.483,0
1996,12,12,12.644,0
1996,12,13,12.766,0
1996,12,14,12.878,0
1996,12,15,12.832,0
1996,12,16,12.944,0
1996,12,17,13.006,0
1996,12,18,13.106,0
1996,12,19,13.161,0
1996,12,20,13.194,0
1996,12,21,13.316,0
1996,12,22,13.3,0
1996,12,23,13.429,0
1996,12,24,13.597,0
1996,12,25,13.63,0
1996,12,26,13.613,0
1996,12,27,13.561,0
1996,12,28,13.546,0
1996,12,29,13.653,0
1996,12,30,13.704,0
1996,12,31,13.653,0
1997,1,1,13.657,0
1997,1,2,13.801,0
1997,1,3,13.837,0
1997,1,4,13.864,0
1997,1,5,14.016,0
1997,1,6,14.139,0
1997,1,7,14.188,0
1997,1,8,14.321,0
1997,1,9,14.258,0
1997,1,10,14.238,0
1997,1,11,14.257,0
1997,1,12,14.323,0
1997,1,13,14.417,0
1997,1,14,14.336,0
1997,1,15,14.334,0
1997,1,16,14.347,0
1997,1,17,14.42,0
1997,1,18,14.565,0
1997,1,19,14.592,0
1997,1,20,14.666,0
1997,1,21,14.637,0
1997,1,22,14.686,0
1997,1,23,14.752,0
1997,1,24,14.719,0
1997,1,25,14.756,0
1997,1,26,14.789,0
1997,1,27,14.7,0
1997,1,28,14.707,0
1997,1,29,14.81,0
1997,1,30,14.872,0
1997,1,31,14.938,0
1997,2,1,15.013,0
1997,2,2,15.051,0
1997,2,3,15.194,0
1997,2,4,15.287,0
1997,2,5,15.303,0
1997,2,6,15.369,0
1997,2,7,15.394,0
1997,2,8,15.418,0
1997,2,9,15.377,0
1997,2,10,15.452,0
1997,2,11,15.461,0
1997,2,12,15.418,0
1997,2,13,15.499,0
1997,2,14,15.509,0
1997,2,15,15.574,0
1997,2,16,15.649,0
1997,2,17,15.65,0
1997,2,18,15.635,0
1997,2,19,15.5,0
1997,2,20,15.481,0
1997,2,21,15.538,0
1997,2,22,15.533,0
1997,2,23,15.466,0
1997,2,24,15.496,0
1997,2,25,15.447,0
1997,2,26,15.41,0
1997,2,27,15.469,0
1997,2,28,15.635,0
1997,3,1,15.578,0
1997,3,2,15.617,0
1997,3,3,15.406,0
1997,3,4,15.353,0
1997,3,5,15.333,0
1997,3,6,15.379,0
1997,3,7,15.372,0
1997,3,8,15.361,0
1997,3,9,15.323,0
1997,3,10,15.342,0
1997,3,11,15.386,0
1997,3,12,15.408,0
1997,3,13,15.519,0
1997,3,14,15.488,0
1997,3,15,15.505,0
1997,3,16,15.504,0
1997,3,17,15.567,0
1997,3,18,15.597,0
1997,3,19,15.6,0
1997,3,20,15.684,0
1997,3,21,15.66,0
1997,3,22,15.556,0
1997,3,23,15.645,0
1997,3,24,15.623,0
1997,3,25,15.63,0
1997,3,26,15.554,0
1997,3,27,15.324,0
1997,3,28,15.24,0
1997,3,29,15.282,0
1997,3,30,15.333,0
1997,3,31,15.324,0
1997,4,1,15.206,0
1997,4,2,15.216,0
1997,4,3,15.174,0
1997,4,4,15.077,0
1997,4,5,15.062,0
1997,4,6,15.093,0
1997,4,7,15.154,0
1997,4,8,15.072,0
1997,4,9,14.92,0
1997,4,10,14.786,0
1997,4,11,14.734,0
1997,4,12,14.606,0
1997,4,13,14.617,0
1997,4,14,14.527,0
1997,4,15,14.5,0
1997,4,16,14.43,0
1997,4,17,14.334,0
1997,4,18,14.301,0
1997,4,19,14.271,0
1997,4,20,14.245,0
1997,4,21,14.243,0
1997,4,22,14.207,0
1997,4,23,14.186,0
1997,4,24,14.145,0
1997,4,25,14.18,0
1997,4,26,14.145,0
1997,4,27,14.157,0
1997,4,28,14.152,0
1997,4,29,14.118,0
1997,4,30,14.033,0
1997,5,1,13.906,0
1997,5,2,13.877,0
1997,5,3,13.829,0
1997,5,4,13.862,0
1997,5,5,13.791,0
1997,5,6,13.794,0
1997,5,7,13.688,0
1997,5,8,13.556,0
1997,5,9,13.497,0
1997,5,10,13.522,0
1997,5,11,13.458,0
1997,5,12,13.387,0
1997,5,13,13.315,0
1997,5,14,13.282,0
1997,5,15,13.193,0
1997,5,16,13.154,0
1997,5,17,13.055,0
1997,5,18,12.965,0
1997,5,19,13.022,0
1997,5,20,12.88,0
1997,5,21,12.762,0
1997,5,22,12.772,0
1997,5,23,12.787,0
1997,5,24,12.753,0
1997,5,25,12.721,0
1997,5,26,12.711,0
1997,5,27,12.675,0
1997,5,28,12.611,0
1997,5,29,12.607,0
1997,5,30,12.578,0
1997,5,31,12.482,0
1997,6,1,12.29,0
